symbol,publishedDate,title,image,site,text,url
IEX,2021-04-19 19:49:18,Water ETFs: $111 Billion For Water Infrastructure,https://cdn.snapi.dev/images/v1/t/k/services5-773664.jpg,Seeking Alpha,Water ETFs: $111 Billion For Water Infrastructure,https://seekingalpha.com/article/4419906-water-etfs-111-billion-for-water-infrastructure
IEX,2021-04-02 13:17:52,First Trust Water ETF: Because The World Is Running Out Of Potable Water,https://cdn.snapi.dev/images/v1/x/p/diversified-machinery2-750616.jpg,Seeking Alpha,First Trust Water ETF: Because The World Is Running Out Of Potable Water,https://seekingalpha.com/article/4417358-first-trust-water-etf-world-running-out-potable-water
IEX,2021-03-31 17:17:00,IDEX Corporation to Webcast First Quarter 2021 Earnings Call,https://cdn.snapi.dev/images/v1/a/s/conf11-747976.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)--IDEX CORPORATION (NYSE:IEX) announced today that it has scheduled the broadcast of the company's first quarter earnings conference call over the Internet on Wednesday, April 28, 2021 at 9:30 a.m. CT. Chief Executive Officer and President Eric Ashleman and Senior Vice President and Chief Financial Officer, William Grogan will discuss the company's first quarter 2021 financial performance and respond to questions from the financial community. IDEX invites intere",https://www.businesswire.com/news/home/20210331006000/en/IDEX-Corporation-to-Webcast-First-Quarter-2021-Earnings-Call/
IEX,2021-03-05 12:11:19,Idex (IEX) Up 2.9% Since Last Earnings Report: Can It Continue?,https://cdn.snapi.dev/images/v1/j/8/diversified-machinery32-710754.jpg,Zacks Investment Research,Idex (IEX) reported earnings 30 days ago. What's next for the stock?,https://www.zacks.com/stock/news/1274341/idex-iex-up-29-since-last-earnings-report-can-it-continue
IEX,2021-02-04 15:25:47,IDEX Corporation (IEX) CEO Eric Ashleman on Q4 2020 Results - Earnings Call Transcript,https://cdn.snapi.dev/images/v1/h/m/transcript34.jpg,Seeking Alpha,IDEX Corporation (IEX) CEO Eric Ashleman on Q4 2020 Results - Earnings Call Transcript,https://seekingalpha.com/article/4403533-idex-corporation-iex-ceo-eric-ashleman-on-q4-2020-results-earnings-call-transcript
IEX,2021-02-03 18:56:51,Idex (IEX) Tops Q4 Earnings and Revenue Estimates,https://cdn.snapi.dev/images/v1/z/w/diversified-machinery10.jpg,Zacks Investment Research,"Idex (IEX) delivered earnings and revenue surprises of 3.79% and 2.14%, respectively, for the quarter ended December 2020. Do the numbers hold clues to what lies ahead for the stock?",https://www.zacks.com/stock/news/1257100/idex-iex-tops-q4-earnings-and-revenue-estimates
IEX,2021-02-03 16:30:00,IDEX Reports Fourth Quarter and Full Year 2020 Results,https://cdn.snapi.dev/images/v1/d/b/press16---ee0xubblcl.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)--IDEX Corporation (NYSE: IEX) today announced its financial results for the quarter and year ended December 31, 2020. 2020 Highlights Full year EPS of $4.94; adjusted EPS of $5.19 Full year cash from operations of $569 million, up 8 percent, resulting in record full year free cash flow of $518 million, up 9 percent Record fourth quarter orders of $679 million were up 10 percent overall and 7 percent organically Fourth quarter EPS of $1.32; adjusted EPS of $1.37",https://www.businesswire.com/news/home/20210203005941/en/IDEX-Reports-Fourth-Quarter-and-Full-Year-2020-Results/
IEX,2021-02-02 09:06:09,Is a Surprise Coming for IDEX Corp (IEX) This Earnings Season?,https://cdn.snapi.dev/images/v1/9/b/diversified-machinery19.jpg,Zacks Investment Research,IDEX Corp (IEX) is seeing favorable earnings estimate revision activity and has a positive Zacks Earnings ESP heading into earnings season.,https://www.zacks.com/stock/news/1255816/is-a-surprise-coming-for-idex-corp-iex-this-earnings-season
IEX,2021-02-01 09:14:28,IDEX Corporation: A Diversified Solutions Provider,https://cdn.snapi.dev/images/v1/e/6/etf18-20.jpg,Seeking Alpha,IDEX Corporation is a Dividend Contender with 11 consecutive years of dividend growth. Shares currently yield 1.07%. IDEX is a diversified industrial company with end markets that span across most of the economic sectors.,https://seekingalpha.com/article/4402403-idex-corporation-diversified-solutions-provider
IEX,2021-01-12 11:17:10,IDEX (IEX) to Expand Presence With Germany-Based Abel Pumps Buyout,https://cdn.snapi.dev/images/v1/c/u/diversified-machinery40---9ts5apw39p.jpg,Zacks Investment Research,IDEX (IEX) buyout of Abel Pumps will enable it to strengthen its position in the pump manufacturing industry.,https://www.zacks.com/stock/news/1245195/idex-iex-to-expand-presence-with-germany-based-abel-pumps-buyout
IEX,2021-01-04 16:58:00,IDEX Corporation to Webcast Fourth Quarter 2020 Earnings Call,https://cdn.snapi.dev/images/v1/j/q/conf5.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)--IDEX CORPORATION (NYSE:IEX) announced today that it has scheduled the broadcast of the company's fourth quarter earnings conference call over the Internet on Thursday, February 4, 2021 at 9:30 a.m. CT. Chief Executive Officer Eric Ashleman and Senior Vice President and Chief Financial Officer, William Grogan will discuss the company's fourth quarter 2020 financial performance and respond to questions from the financial community. IDEX invites interested invest",https://www.businesswire.com/news/home/20210104005816/en/IDEX-Corporation-to-Webcast-Fourth-Quarter-2020-Earnings-Call/
IEX,2020-11-10 17:32:00,IDEX Corporation Declares Regular Quarterly Cash Dividend,https://cdn.snapi.dev/images/v1/t/j/press5.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)-- #ImprovingLives--IDEX Corporation (NYSE:IEX) announces that its Board of Directors has approved a regular quarterly cash dividend of $0.50 per common share.",https://www.businesswire.com/news/home/20201110006247/en/IDEX-Corporation-Declares-Regular-Quarterly-Cash-Dividend/
IEX,2020-10-28 17:41:09,IDEX Corporation (IEX) CEO Andy Silvernail on Q3 2020 Results - Earnings Call Transcript,https://cdn.snapi.dev/images/v1/u/v/transcript41.jpg,Seeking Alpha,IDEX Corporation (IEX) CEO Andy Silvernail on Q3 2020 Results - Earnings Call Transcript,https://seekingalpha.com/article/4382281-idex-corporation-iex-ceo-andy-silvernail-on-q3-2020-results-earnings-call-transcript
IEX,2020-10-27 16:30:00,IDEX Reports Third Quarter Results,https://cdn.snapi.dev/images/v1/j/w/press13---xrfp8rqwnl.jpg,Business Wire,"NORTHBROOK, Ill.--(BUSINESS WIRE)--IDEX Corporation (NYSE: IEX) today announced its financial results for the three month period ended September 30, 2020. Third Quarter 2020 Highlights Cash from operations of $153.7 million led to quarterly free cash flow of $135.3 million Operating margin of 22.6%; adjusted operating margin of 23.1% EPS of $1.37; adjusted EPS of $1.40 Adjusted EBITDA margin of 26.9% Third Quarter 2020 Orders of $570.3 million were down 3 percent compared with the prior year pe",https://www.businesswire.com/news/home/20201027006158/en/IDEX-Reports-Third-Quarter-Results/
IEX,2020-10-20 22:14:56,IDEX Launches Version 2.0 in One Small Step for DEXs - BeInCrypto,https://s32659.pcdn.co/wp-content/uploads/2020/07/BIC_DEX_volume_grow.jpg.webp,https://beincrypto.com,"IDEX 2.0 is designed to address user interface issues, chief among which are front-running and failed-transactions.",https://beincrypto.com/idex-launches-version-2-0-in-one-small-step-for-dexs/
IEX,2020-10-20 15:03:27,IDEX Update Focuses on Major Pain Points in Decentralized Trading | Crypto Briefing,https://cryptobriefing.com/wp-content/uploads/2019/11/trading-charts-price-scaled.jpg,https://cryptobriefing.com,"The update signifies another step in improving decentralized trading, bringing platforms like IDEX closer to their centralized counterparts.",https://cryptobriefing.com/idex-update-focuses-major-pain-points-decentralized-trading/
IEX,2020-10-20 01:32:44,IDEX (IEX) Set to Announce Quarterly Earnings on Tuesday,https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"IDEX (NYSE:IEX) is set to announce its earnings results after the market closes on Tuesday, October 27th. Analysts expect the company to announce earnings of $1.18 per share for the quarter. Investors that are interested in registering for the company’s conference call can do so using this link. IDEX (NYSE:IEX) last released its earnings results […]",https://www.thelincolnianonline.com/2020/10/20/idex-iex-set-to-announce-quarterly-earnings-on-tuesday.html
IEX,2020-10-20 00:00:00,IDEX 2.0 Brings DEX User Experience Out of the Stone Age,http://www.businesswire.com/images/bwlogo_square.png,businesswire,"IDEX, a leading decentralized cryptocurrency exchange (DEX), today launched a new version that addresses the UX issues that have held back DEX adoptio",https://www.businesswire.com/news/home/20201020005338/en/IDEX-2.0-Brings-DEX-User-Experience-Out-of-the-Stone-Age
IEX,2020-10-12 09:30:48,IDEX (IDEX) Hits Market Cap of $36.09 Million,/images/image-pending.gif,https://www.thelincolnianonline.com,"IDEX (CURRENCY:IDEX) traded down 1.8% against the U.S. dollar during the 24-hour period ending at 9:00 AM ET on October 12th. IDEX has a market capitalization of $36.09 million and $671,420.00 worth of IDEX was traded on exchanges in the last 24 hours. One IDEX token can currently be bought for approximately $0.0674 or 0.00000596 […]",https://www.thelincolnianonline.com/2020/10/12/idex-idex-hits-market-cap-of-36-09-million.html
IEX,2020-10-09 08:02:44,"MADDEN SECURITIES Corp Invests $333,000 in IDEX Co. (NYSE:IEX)",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"MADDEN SECURITIES Corp purchased a new position in shares of IDEX Co. (NYSE:IEX) in the 3rd quarter, according to its most recent disclosure with the Securities and Exchange Commission. The firm purchased 1,825 shares of the industrial products company’s stock, valued at approximately $333,000. Several other institutional investors and hedge funds have also modified their […]",https://www.thelincolnianonline.com/2020/10/09/madden-securities-corp-invests-333000-in-idex-co-nyseiex.html
IEX,2020-10-08 11:19:58,Israel to participate in Abu Dhabi defence exhibition IDEX in 2021,https://gulfbusiness.com/wp-content/uploads/2020/10/GettyImages-642814016.jpg,https://gulfbusiness.com,"The upcoming edition of IDEX and NAVDEX is expected to feature over 1,300 companies.",https://gulfbusiness.com/israel-to-participate-in-abu-dhabi-defence-exhibition-idex-in-2021/
IEX,2020-10-08 00:00:00,Analysis on Impact of COVID-19 - Global Machined Seals Market 2020-2024 | Evolving Opportunities With A.W. Chesterton Co. and AB SKF | Technavio,https://mms.businesswire.com/media/20201008005349/en/828226/23/IRTNTR44263.jpg,businesswire,The Global Machined Seals Market will grow by $ 203.24 mn during 2020-2024,https://www.businesswire.com/news/home/20201008005349/en/Analysis-on-Impact-of-COVID-19---Global-Machined-Seals-Market-2020-2024-Evolving-Opportunities-With-A.W.-Chesterton-Co.-and-AB-SKF-Technavio
IEX,2020-10-05 00:00:00,"Chemical Injection Metering Pumps and Valves Market - Global Growth, Trends, and Forecast Report 2020-2025 Featuring Idex, SPX Flow, Lewa, SkoFlo Industries, Seko - ResearchAndMarkets.com",https://mms.businesswire.com/media/20201005005382/en/371054/23/ResearchAndMarkets_800px.jpg,businesswire,The,https://www.businesswire.com/news/home/20201005005382/en/Chemical-Injection-Metering-Pumps-and-Valves-Market---Global-Growth-Trends-and-Forecast-Report-2020-2025-Featuring-Idex-SPX-Flow-Lewa-SkoFlo-Industries-Seko---ResearchAndMarkets.com
IEX,2020-09-29 18:31:01,IDEX Priced As The High-Quality Growth Fluid Control Story That It Is (NYSE:IEX),https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha,"Despite positive contributions from the company's biopharma exposure, sharp declines in short-cycle industrial, longer-cycle process, and municipal markets have hit IDEX's revenue and margins quite hard.",https://seekingalpha.com/article/4376878-idex-priced-high-quality-growth-fluid-control-story-is
IEX,2020-09-28 00:00:00,IDEX Corporation to Webcast Third Quarter 2020 Earnings Call,https://mms.businesswire.com/media/20200928005746/en/132090/23/IDEXNEW_LOGO.jpg,businesswire,IDEX CORPORATION (NYSE:IEX) announced today that it has scheduled the broadcast of the company’s third quarter earnings conference call over the Inter,https://www.businesswire.com/news/home/20200928005746/en/IDEX-Corporation-to-Webcast-Third-Quarter-2020-Earnings-Call
IEX,2020-09-26 08:06:45,"Engineers Gate Manager LP Has $373,000 Position in IDEX Co. (NYSE:IEX)",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"Engineers Gate Manager LP reduced its holdings in IDEX Co. (NYSE:IEX) by 30.3% during the 2nd quarter, according to its most recent disclosure with the Securities and Exchange Commission (SEC). The firm owned 2,358 shares of the industrial products company’s stock after selling 1,025 shares during the period. Engineers Gate Manager LP’s holdings in IDEX […]",https://www.thelincolnianonline.com/2020/09/26/engineers-gate-manager-lp-has-373000-position-in-idex-co-nyseiex.html
IEX,2020-09-23 06:20:02,"IDEX Biometrics : Ubivelox, the Global Smart Card and Software Manufacturer, selects IDEX Biometrics TrustedBio™ Fingerprint Sensors and Biometric Solutions | MarketScreener",https://www.marketscreener.com/images/twitter_MS_fdnoir.png,https://www.marketscreener.com,,https://www.marketscreener.com/quote/stock/IDEX-BIOMETRICS-ASA-6046569/news/IDEX-BIOMETRICS-Ubivelox-the-Global-Smart-Card-and-Software-Manufacturer-selects-IDEX-Biometrics-31343235/
IEX,2020-09-23 00:00:00,IDEX Corporation Declares Regular Quarterly Cash Dividend,https://mms.businesswire.com/media/20200923005949/en/132090/23/IDEXNEW_LOGO.jpg,businesswire,IDEX CORPORATION (NYSE:IEX) today announced that its Board of Directors has approved a regular quarterly cash dividend of $0.50 per common share. This,https://www.businesswire.com/news/home/20200923005949/en/IDEX-Corporation-Declares-Regular-Quarterly-Cash-Dividend
IEX,2020-09-21 07:28:43,Handelsbanken Fonder AB Purchases New Shares in IDEX Co. (NYSE:IEX),https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"Handelsbanken Fonder AB purchased a new stake in IDEX Co. (NYSE:IEX) in the second quarter, according to the company in its most recent filing with the Securities and Exchange Commission. The firm purchased 16,300 shares of the industrial products company’s stock, valued at approximately $2,576,000. Several other large investors also recently added to or reduced […]",https://www.thelincolnianonline.com/2020/09/21/handelsbanken-fonder-ab-purchases-new-shares-in-idex-co-nyseiex.html
IEX,2020-09-18 07:26:59,"Tudor Investment Corp Et Al Sells 3,243 Shares of IDEX Co. (NYSE:IEX)",https://www.marketbeat.com/logos/idex_logo.gif,https://www.thelincolnianonline.com,"Tudor Investment Corp Et Al reduced its holdings in shares of IDEX Co. (NYSE:IEX) by 67.7% during the second quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The firm owned 1,544 shares of the industrial products company’s stock after selling 3,243 shares during the quarter. Tudor Investment Corp […]",https://www.thelincolnianonline.com/2020/09/18/tudor-investment-corp-et-al-sells-3243-shares-of-idex-co-nyseiex.html
